Data Through Date,Project ID,Interconnection Date,Utility,City/Town,County,ZIP Code,Division,Substation,Circuit ID,Storage Type,Developer,Metering Method,Energy Storage System Size (kWac),Georeference
12/31/2023,PAM-2021-86843,11/04/2021,PSEGLI,Valley Stream,Nassau,11581,,,2MA571,Battery,Sunation Solar Systems,NM,5,POINT (-73.7031609 40.6537582)
12/31/2023,17171,03/08/2021,NYSEG,PUTNAM VALLEY,Putnam,10579,Brewster,NYS-ADAMS CORNERS 413,1105113,Battery,Solar City Corp DBA Tesla,NM,11.6,POINT (-73.8588893 41.3789333)
12/31/2023,LEG-14115,04/08/2015,Con Ed,NEW YORK,New York,10036,CENY-M,W_50_St,HN NWK,Battery,Green Charge Networks LLC,,300,POINT (-73.98707 40.7586)
12/31/2023,PAM-2020-83204,12/20/2021,PSEGLI,Bridgehampton,Suffolk,11932,,,9R627,Battery,TESLA,NM,10,POINT (-72.306445 40.9354)
12/31/2023,18544,12/10/2021,NYSEG,AFTON,Chenango,13730,Binghamton,NYS-AFTON 429,8102901,Battery,Intelligent Green Solutions,NM,7,POINT (-75.52634 42.22794)
12/31/2023,485493,01/19/2023,National Grid,CLIFTON PARK,Saratoga,12065,032-Schenectady,GROOMS RD 345,36_32_34554,Battery,Mua Sio (Solar City DBA Tesla Energy),,5,POINT (-73.743245 42.838995)
12/31/2023,PAM-2020-83283,01/06/2021,PSEGLI,BELLMORE,Nassau,11710,,,5R167,Battery,Sunation Solar Systems,NM,5,POINT (-73.5287341 40.6657421)
12/31/2023,PAM-2021-113595,11/29/2021,PSEGLI,MANHASSET,Nassau,11030,,,3A145,Battery,"EmPower CES, LLC",NM,10,POINT (-73.70088 40.79652)
12/31/2023,PAM-2021-126956,09/16/2021,PSEGLI,ISLIP TERR,Suffolk,11752,,,7S7P6,Battery,"Tesla, Inc.",NM,5,POINT (-73.19117 40.74902)
12/31/2023,CH-12915,12/04/2020,Central Hudson,Millbrook,Dutchess,12545,Poughkeepsie,Hibernia,7012,Battery,Suncommon,NM,5,POINT (-73.69112 41.787685)
12/31/2023,337743,04/26/2021,National Grid,GANSEVOORT,Saratoga,12831,039 - Saratoga,SMITH BRIDGE 464,36_39_46453,Battery,"Bianca Sicari (New York State Solar Farm, Inc.)",NM,5,POINT (-73.76468 43.134105)
12/31/2023,PAM-2023-351513,10/06/2023,PSEGLI,SOUTHAMPTON,Suffolk,11968,,,9DF2K3,Battery,SUNation Solar Systems Inc.,NM,15,POINT (-72.39259 40.889825)
12/31/2023,SDG-45215,09/09/2022,Con Ed,Valhalla,Westchester,10595,CENY-W,Elmsford_No.2,50U1,Battery,Tesla,NM,15.2,POINT (-73.7763899 41.075955)
12/31/2023,PAM-2022-269370,12/20/2022,PSEGLI,PATCHOGUE,Suffolk,11772,,,8AX651,Battery,"Tesla, Inc.",NM,5,POINT (-73.01189 40.764535)
12/31/2023,CH-15362,05/17/2023,Central Hudson,Newburgh,Orange,12550,Newburgh,West Balmville,4011,Battery,SunCommon,NM,15,POINT (-74.014375 41.49861)
12/31/2023,CH-07834,09/27/2017,Central Hudson,Montgomery,Orange,12549,Newburgh,Montgomery,5073,Battery,SolarCity,NM,6,POINT (-74.235195 41.52438)
12/31/2023,PAM-2021-97897,07/27/2021,PSEGLI,SHOREHAM,Suffolk,11786,,,8Q6K6,Battery,Long Island Power Solutions,NM,3.84,POINT (-72.8963564 40.9514063)
12/31/2023,15635,08/11/2020,NYSEG,ITHACA,Tompkins,14850,Ithaca,NYS-ETNA 709,4300902,Battery,"Tesla Energy Operations, Inc.",NM,70,POINT (-76.5001 42.444575)
12/31/2023,SDG-38679,06/21/2022,Con Ed,Hartsdale,Westchester,10530,CENY-W,Elmsford_No.2,47U4,Battery,SolarCity,NM,5,POINT (-73.7949027 41.0235515)
12/31/2023,PAM-2022-192979,05/25/2022,PSEGLI,MERRICK,Nassau,11566,,,5R1N2,Battery,"EmPower CES, LLC",NM,10,POINT (-73.554115 40.659915)
12/31/2023,PAM-2022-291957,06/12/2023,PSEGLI,SYOSSET,Nassau,11791,,,5B214,Battery,"Tesla, Inc.",NM,5,POINT (-73.499645 40.823605)
12/31/2023,22121,07/20/2023,NYSEG,Dansville,Livingston,14437,Hornell,NYS-WAYLAND 231,5302431,Battery,Finger Lakes Power Systems,NM,7.6,POINT (-77.697303 42.5600857)
12/31/2023,PAM-2020-79355,09/23/2021,PSEGLI,Oakdale,Suffolk,11769,,,7XM997,Battery,Sunation Solar Systems,NM,10,POINT (-73.13622 40.74318)
12/31/2023,329170,12/15/2020,National Grid,GANSEVOORT,Saratoga,12831,039 - Saratoga,WILTON 329,36_39_32951,Battery,Andrew Esguerra (Solar City DBA Tesla Energy),NM,10,POINT (-73.76468 43.134105)
12/31/2023,PAM-2023-338404,07/21/2023,PSEGLI,SOUTHOLD,Suffolk,11971,,,8B7K6,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-72.425915 41.064235)
12/31/2023,PAM-2017-46691,02/27/2018,PSEGLI,Hewlett,Nassau,11557,,,2QB549,Battery,Solar City,NM,5,POINT (-73.70082 40.64047)
12/31/2023,SDG-49935,06/07/2023,Con Ed,Bronx,Bronx,10465,CENY-BX,Parkchester_2,5X32,Battery,"Solar Liberty Energy Systems, Inc.",NM,27,POINT (-73.822785 40.83094)
12/31/2023,DGINT-10949,04/05/2022,O&R,SPRING VALLEY,Rockland,10977,East,Nanuet,53-1-13,Battery,Sunrun Inc,NM,5.8,POINT (-74.0448266 41.1106286)
12/31/2023,PAM-2021-106778,08/12/2021,PSEGLI,MASS PK,Nassau,11762,,,7J866,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-73.454175 40.678265)
12/31/2023,380453,10/08/2021,National Grid,SKANEATELES,Onondaga,13152,011 - Syracuse,NILES 294,36_11_29451,Battery,"Carrie Cosentino (Solar Liberty Energy Systems, In",NM,6,POINT (-76.42649 42.9502)
12/31/2023,396686,04/12/2022,National Grid,SPRINGWATER,Ontario,14560,005 - Avon,HEMLOCK 38,36_05_3851,Battery,Belle Beachner (Renewable Rochester),NM,12,POINT (-77.598965 42.636845)
12/31/2023,SDG-13229,02/05/2019,Con Ed,Croton-On-Hudson,Westchester,10520,CENY-W,Ossining_West,6W69,Battery,SolarCity,NM,5,POINT (-73.882295 41.20147)
12/31/2023,PAM-2022-256341,03/30/2023,PSEGLI,MASSAPEQUA,Nassau,11758,,,5U218,Battery,"EmPower CES, LLC",NM,5,POINT (-73.474285 40.680415)
12/31/2023,255748,12/13/2019,National Grid,BALLSTON LAKE,Saratoga,12019,032 - Schenectady,SWAGGERTOWN 364,36_32_36452,Battery,Kevin Bailey (High Peaks Solar/Sycaway Solar and W,NM,8,POINT (-73.8135599 42.9300753)
12/31/2023,DGINT-10709,09/10/2021,O&R,SEARSVILLE,Orange,10985,West,Bullville,102-2-13,Battery,Trinity Solar,NM,20,POINT (-74.3071 41.5637)
12/31/2023,PAM-2023-301966,04/25/2023,PSEGLI,LEVITTOWN,Nassau,11756,,,5M106,Battery,"Sunrun, Inc.",NM,5,POINT (-73.51867 40.72191)
12/31/2023,SDG-03755,03/20/2018,Con Ed,Pelham,Westchester,10803,CENY-W,Washington_St,42U1,Battery,SolarCity,NM,5,POINT (-73.8073819 40.9030544)
12/31/2023,SDG-51900,04/12/2023,Con Ed,Ardsley,Westchester,10502,CENY-W,Elmsford_No.2,12W95,Battery,Sunrun Inc,NM,5,POINT (-73.8402793 41.0110657)
12/31/2023,DGINT-11864,09/27/2022,O&R,WARWICK,Orange,10990,Central,Wisner,80-3-13,Battery,Sunrun Inc,NM,7.7,POINT (-74.358345 41.25477)
12/31/2023,SDG-36930,12/15/2021,Con Ed,White Plains,Westchester,10607,CENY-W,Elmsford_No.2,3U2,Battery,SolarCity,NM,5,POINT (-73.8080181 41.0417586)
12/31/2023,555050,12/13/2023,National Grid,WESTPORT,Essex,12993,041-Ticonderoga,PORT HENRY 385,36_41_38551,Battery,Justine dobert (Apex Solar),NM,15,POINT (-73.4377715 44.1859748)
12/31/2023,SDG-36616,05/05/2022,Con Ed,Cortlandt Manor,Westchester,10567,CENY-W,Buchanan,64U3,Battery,Sunrun Inc,NM,5,POINT (-73.8851763 41.2956208)
12/31/2023,PAM-2020-80022,03/23/2021,PSEGLI,Shirley,Suffolk,11967,,,8WF1H2,Battery,TESLA,NM,15,POINT (-72.86778 40.801335)
12/31/2023,DGINT-12987,10/17/2023,O&R,WARWICK,Orange,10990,Central,Wisner,80-3-13,Battery,Sunrun Inc,NM,7.6,POINT (-74.358345 41.25477)
12/31/2023,PAM-2021-111041,12/09/2021,PSEGLI,ISLAND PARK,Nassau,11558,,,2WB3P6,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-73.65433 40.6026884)
12/31/2023,PAM-2022-173654,02/11/2022,PSEGLI,PLAINVIEW,Nassau,11803,,,5SK060,Battery,"Tesla, Inc.",NM,5,POINT (-73.471725 40.77726)
12/31/2023,CH-14841,01/04/2023,Central Hudson,Hopewell Junctio,Dutchess,12533,Fishkill,Fishkill Plains,8091,Battery,"SolarCity dba Tesla Energy Operations, Inc.",NM,15,POINT (-73.811405 41.578885)
12/31/2023,LEG-07312,08/02/2016,Con Ed,New York,New York,10018,CENY-M,W_42_St_1,PE NWK,Battery,Demand Energy,,100,POINT (-73.99917 40.75708)
12/31/2023,PAM-2019-64691,10/31/2019,PSEGLI,ISLIP TERR,Suffolk,11752,,,7XM984,Battery,Sunrun_ Inc.,NM,5,POINT (-73.19117 40.74902)
12/31/2023,PAM-2022-213638,06/15/2023,PSEGLI,Shelter Island,Suffolk,11964,,,8J891,Battery,GreenLogic LLC,NM,13.6,POINT (-72.336455 41.063755)
12/31/2023,16903,11/02/2020,RGE,CANANDAIGUA,Ontario,14424,Canandaigua,0168CF5190-Farmington Victor RD,0168CF5190,Battery,Solar City Corp DBA Tesla,NM,11.6,POINT (-77.27875 42.885965)
12/31/2023,PAM-2022-242584,10/03/2022,PSEGLI,SAYVILLE,Suffolk,11782,,,7M752,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-73.084305 40.740795)
12/31/2023,DGINT-12162,02/21/2023,O&R,FLORIDA,Orange,10921,Central,Wisner,80-1-13,Battery,Sunrun Inc,NM,9.6,POINT (-74.357285 41.333585)
12/31/2023,CH-16745,01/18/2023,Central Hudson,Spring Glen,Ulster,12483,Kingston,Greenfield Rd,3078,Battery,SunCommon,NM,5,POINT (-74.421546048 41.661899)
12/31/2023,PAM-2022-195210,11/03/2022,PSEGLI,DEER PARK,Suffolk,11729,,,7EM819,Battery,Venture Solar,NM,5.12,POINT (-73.325925 40.75955)
12/31/2023,PAM-2022-224157,09/26/2022,PSEGLI,OYSTER BAY,Nassau,11771,,,5H079,Battery,"EmPower CES, LLC",NM,10,POINT (-73.52948 40.868955)
12/31/2023,DGINT-09049,12/19/2019,O&R,NEW CITY,Rockland,10956,East,New Hempstead,45-3-13,Battery,SolarCity,NM,10,POINT (-73.989275 41.142165)
12/31/2023,19298,08/03/2022,NYSEG,ORISKANY FALLS,Oneida,13425,Oneonta,NYS-ORISKANY FALLS 142,2304232,Battery,Solar City Corp DBA Tesla,NM,11.6,POINT (-75.4632174 42.9377832)
12/31/2023,DGINT-13546,08/11/2023,O&R,WARWICK,Orange,10990,Central,Wisner,80-1-13,Battery,Sunrun Inc,NM,3.8,POINT (-74.358345 41.25477)
12/31/2023,316426,03/29/2021,National Grid,TONAWANDA,Erie,14150,001 - Buffalo,BUFFALO STATION 129 - BROMPTON RD,36_03_12964,Battery,"Carrie Cosentino (Solar Liberty Energy Systems, In",NM,7.6,POINT (-78.8776 43.013815)
12/31/2023,PAM-2023-334405,10/13/2023,PSEGLI,GREAT NECK,Nassau,11023,,,3A151,Battery,"EmPower CES, LLC",NM,10,POINT (-73.730755 40.8004)
12/31/2023,PAM-2022-237485,09/27/2022,PSEGLI,E PATCHOGUE,Suffolk,11772,,,8AX649,Battery,"Sunrun, Inc.",NM,5,POINT (-73.01189 40.764535)
12/31/2023,CH-16368,02/17/2023,Central Hudson,Poughkeepsie,Dutchess,12603,Poughkeepsie,Manchester,6091,Battery,Infinity Solar Systems,NM,2.56,POINT (-73.89901 41.69646)
12/31/2023,572172,12/22/2023,National Grid,HUDSON,Columbia,12534,033-Hudson,HUDSON 87,36_33_08755,Battery,Suncommon RBK - Residential (SunCommon),NM,8.85,POINT (-73.78808 42.251635)
12/31/2023,CH-15176,08/31/2022,Central Hudson,Pleasant Valley,Dutchess,12569,Poughkeepsie,Tinkertown,7024,Battery,New York Power Solutions,NM,7.6,POINT (-73.8286379 41.7494159)
12/31/2023,PAM-2022-171459,11/14/2022,PSEGLI,W GILGO BCH,Suffolk,11702,,,5R393,Battery,"Tesla, Inc.",NM,20,POINT (-73.323955 40.7011)
12/31/2023,PAM-2021-150203,04/27/2022,PSEGLI,PT LOOKOUT,Nassau,11569,,,2M485,Battery,"Sunrun, Inc.",NM,5,POINT (-73.580845 40.590375)
12/31/2023,PAM-2022-278257,08/02/2023,PSEGLI,BRIGHTWTRS,Suffolk,11718,,,7WM773,Battery,"Sunrun, Inc.",NM,5,POINT (-73.26745 40.724385)
12/31/2023,PAM-2019-75905,12/11/2019,PSEGLI,HAUPPAUGE,Suffolk,11788,,,7DM794,Battery,Sunation Solar Systems,NM,5,POINT (-73.25405 40.816575)
12/31/2023,PAM-2021-162555,05/16/2022,PSEGLI,N BABYLON,Suffolk,11703,,,7H869,Battery,"Sunrun, Inc.",NM,5,POINT (-73.321325 40.741)
12/31/2023,PAM-2020-82884,01/20/2021,PSEGLI,Port Washington,Nassau,11050,,,3H081,Battery,EmPower  Solar,NM,10,POINT (-73.690145 40.828695)
12/31/2023,PAM-2018-61026,03/18/2019,PSEGLI,Elmont,Nassau,11003,,,3J197,Battery,Solar City,NM,5,POINT (-73.692545 40.70464)
12/31/2023,PAM-2022-231411,10/06/2022,PSEGLI,HOLBROOK,Suffolk,11741,,,7M9P6,Battery,"Tesla, Inc.",NM,5,POINT (-73.080265 40.79894)
12/31/2023,PAM-2022-214228,05/09/2023,PSEGLI,ROSLYN,Nassau,11576,,,4J398,Battery,"Sunrun, Inc.",NM,5,POINT (-73.66226 40.798505)
12/31/2023,18569,02/23/2022,NYSEG,KEESEVILLE,Essex,12944,Plattsburgh,NYS-CLINTONVILLE 456,1502101,Battery,PlugPV LLC,NM,6.7,POINT (-73.4788915 44.5009723)
12/31/2023,PAM-2020-83401,03/12/2021,PSEGLI,OCEANSIDE,Nassau,11572,,,2WB591,Battery,Smart Home energy source,NM,10,POINT (-73.63933 40.640335)
12/31/2023,PAM-2018-57582,01/14/2019,PSEGLI,N BABYLON,Suffolk,11703,,,7H869,Battery,Sunrun_ Inc.,NM,5,POINT (-73.321325 40.741)
12/31/2023,CH-11766,10/09/2019,Central Hudson,Gardiner,Ulster,12525,Newburgh,Galeville,5031,Battery,New York State Solar Farm,NM,10,POINT (-74.15087 41.680775)
12/31/2023,PAM-2022-176007,03/01/2022,PSEGLI,BOHEMIA,Suffolk,11716,,,2H577,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-73.0915136 40.7743519)
12/31/2023,PAM-2020-83144,12/10/2020,PSEGLI,Smithtown,Suffolk,11787,,,6D637,Battery,TESLA,NM,10,POINT (-73.199 40.854405)
12/31/2023,PAM-2019-75389,02/26/2020,PSEGLI,Eastport,Suffolk,11941,,,8T2P5,Battery,EmPower  Solar,NM,10,POINT (-72.7343474 40.8271372)
12/31/2023,PAM-2023-314275,10/12/2023,PSEGLI,E MARION,Suffolk,11939,,,8J685,Battery,"EmPower CES, LLC",NM,10,POINT (-72.340417 41.1206056)
12/31/2023,SDG-43557,12/18/2022,Con Ed,Scarsdale,Westchester,10583,CENY-W,White_Plains,77U3,Battery,Trinity Solar,NM,5.1,POINT (-73.80484 40.98258)
12/31/2023,DGINT-12951,05/08/2023,O&R,CIRCLEVILLE,Orange,10919,West,Bullville,102-1-13,Battery,Other,NM,7.296,POINT (-74.3872874 41.5179751)
12/31/2023,SDG-39333,02/18/2022,Con Ed,Rye,Westchester,10580,CENY-W,Harrison,74U1,Battery,EmPower Solar,NM,10,POINT (-73.68319 40.983145)
12/31/2023,PAM-2022-190371,07/18/2022,PSEGLI,WANTAGH,Nassau,11793,,,5G111,Battery,"Sunrun, Inc.",NM,5,POINT (-73.50743 40.6701)
12/31/2023,PAM-2021-168704,02/02/2022,PSEGLI,SOUTHOLD,Suffolk,11971,,,8B951,Battery,"Tesla, Inc.",NM,5,POINT (-72.425915 41.064235)
12/31/2023,PAM-2020-78827,12/23/2022,PSEGLI,East Hampton,Suffolk,11937,,,9E991,Battery,Solar Liberty,RNM,60,POINT (-72.1866703 40.9679047)
12/31/2023,DGINT-12495,01/12/2023,O&R,WESTTOWN,Orange,10998,West,Westtown,103-3-13,Battery,Infinity Solar,NM,6,POINT (-74.5639623 41.3153131)
12/31/2023,SDG-47129,12/06/2023,Con Ed,Yonkers,Westchester,10704,CENY-W,Granite_Hill,15W24,Battery,Trinity Solar,NM,7.6,POINT (-73.855115 40.92015)
12/31/2023,SDG-32073,11/09/2021,Con Ed,White Plains,Westchester,10603,CENY-W,Elmsford_No.2,62U2,Battery,Sunrun Inc,NM,5,POINT (-73.776322 41.0540848)
12/31/2023,DGINT-11064,06/27/2022,O&R,Warwick,Orange,10990,Central,Wisner,80-3-13,Battery,Sunrun Inc,NM,6,POINT (-74.358345 41.25477)
12/31/2023,PAM-2020-82387,11/18/2020,PSEGLI,Ridge,Suffolk,11961,,,8XR924,Battery,TESLA,NM,20,POINT (-72.8950832 40.9187552)
12/31/2023,19093,12/22/2022,NYSEG,Claverack,Columbia,12521,Mechanicville,NYS-CRARYVILLE 611,1204003,Battery,SunCommon,NM,5.8,POINT (-73.647058972 42.200520269)
12/31/2023,DGINT-14083,12/29/2023,O&R,VALLEY COTTAGE,Rockland,10989,East,Congers,22-5-13,Battery,Sunrun Inc,NM,3.84,POINT (-73.9454938 41.1185328)
12/31/2023,SDG-16699,11/05/2019,Con Ed,Cortlandt Manor,Westchester,10567,CENY-W,Buchanan,13W74,Battery,"Solar Liberty Energy Systems, Inc.",NM,27,POINT (-73.8851763 41.2956208)
12/31/2023,PAM-2022-232439,11/10/2022,PSEGLI,HICKSVILLE,Nassau,11801,,,5M106,Battery,"Tesla, Inc.",NM,5,POINT (-73.52431 40.76632)
12/31/2023,PAM-2022-207498,12/12/2022,PSEGLI,ROSLYN HGTS,Nassau,11577,,,4B5P9,Battery,"EmPower CES, LLC",NM,10,POINT (-73.65014 40.785375)
12/31/2023,PAM-2021-89972,07/14/2021,PSEGLI,HUNTINGTON,Suffolk,11743,,,6B2P8,Battery,Long Island Power Solutions,NM,6.7,POINT (-73.4285012 40.8738497)
12/31/2023,CH-11061,04/05/2019,Central Hudson,Hurley,Ulster,12443,Kingston,Hurley Ave,2094,Battery,"Tesla Energy Operations, Inc.",NM,10,POINT (-74.05406 41.922205)
12/31/2023,PAM-2018-51118,03/19/2018,PSEGLI,Greenlawn,Suffolk,11740,,,6UL4K4,Battery,Solar City,NM,5,POINT (-73.36334 40.865165)
12/31/2023,DGINT-13156,05/03/2023,O&R,WARWICK,Orange,10990,Central,Wisner,80-5-13,Battery,Sunrun Inc,NM,3.8,POINT (-74.358345 41.25477)
12/31/2023,20503,01/25/2023,NYSEG,SENECA FALLS,Seneca,13148,Geneva,NYS-SENECA FALLS 602,4201702,Battery,SED dba GreenSpark Solar,NM,5.8,POINT (-76.795365 42.91278)
12/31/2023,PAM-2021-113648,09/27/2021,PSEGLI,HEMPSTEAD,Nassau,11550,,,3R051,Battery,Venture Solar,NM,10,POINT (-73.623055 40.710965)
12/31/2023,PAM-2022-201043,12/20/2022,PSEGLI,LEVITTOWN,Nassau,11756,,,5D281,Battery,"Tesla, Inc.",NM,5,POINT (-73.51867 40.72191)
12/31/2023,PAM-2019-74724,02/24/2020,PSEGLI,Massapequa Park,Nassau,11762,,,5U097,Battery,EmPower  Solar,NM,10,POINT (-73.454175 40.678265)
12/31/2023,PAM-2021-133245,02/01/2022,PSEGLI,E MEADOW,Nassau,11554,,,5M104,Battery,"Sunrun, Inc.",NM,5,POINT (-73.54813 40.72094)
12/31/2023,PAM-2022-238433,06/20/2023,PSEGLI,WATER MILL,Suffolk,11976,,,9B916,Battery,GreenLogic LLC,NM,13.6,POINT (-72.3572856 40.9055784)
12/31/2023,PAM-2023-307246,10/30/2023,PSEGLI,LONG BCH,Nassau,11561,,,2M597,Battery,"Trinity Solar, Inc.",NM,15,POINT (-73.65149 40.58875)
12/31/2023,SDG-03731,11/14/2018,Con Ed,Staten Island,Richmond,10301,CENY-SI,FOX_HILLS,2R92,Battery,SolarCity,NM,5,POINT (-74.08183 40.63982)
12/31/2023,CH-16403,12/06/2022,Central Hudson,Prattsville,Greene,12468,Catskill,Vinegar Hill,2389,Battery,Hudson River Solar,NM,12,POINT (-74.4356878 42.3197963)
12/31/2023,PAM-2022-191125,01/30/2023,PSEGLI,NEW HYDE PK,Nassau,11040,,,3AG226,Battery,"Tesla, Inc.",NM,10,POINT (-73.665365 40.74155)
12/31/2023,CH-15800,02/15/2023,Central Hudson,Hyde Park,Dutchess,12538,Poughkeepsie,East Park,6074,Battery,"Tesla Energy Operations, Inc",NM,17.6,POINT (-73.934 41.78689)
12/31/2023,PAM-2017-44834,02/09/2018,PSEGLI,East Hampton,Suffolk,11937,,,9.00E+178,Battery,Solar City,NM,5,POINT (-72.1866703 40.9679047)
12/31/2023,PAM-2022-220676,08/09/2023,PSEGLI,NEW SUFFOLK,Suffolk,11956,,,8B7K5,Battery,"EmPower CES, LLC",NM,10,POINT (-72.47568 40.993865)
12/31/2023,PAM-2020-85456,03/30/2021,PSEGLI,Kings Park,Suffolk,11754,,,6HL812,Battery,Sunation Solar Systems,NM,5,POINT (-73.2575157 40.8815439)
12/31/2023,PAM-2020-79957,11/29/2022,PSEGLI,Lynbrook,Nassau,11563,,,2K544,Battery,TESLA,NM,10,POINT (-73.673585 40.65998)
12/31/2023,14034,01/08/2019,NYSEG,HOLMES,Dutchess,12531,Brewster,NYS-WEST PATTERSON 474,1106574,Battery,Solar City Corp DBA Tesla,NM,4,POINT (-73.6924642 41.520216)
12/31/2023,16950,03/12/2021,NYSEG,STAMFORD,Delaware,12167,Oneonta,NYS-AXTELL RD 511,2307011,Battery,Hudson River Renewables LLC,NM,8,POINT (-74.6205936 42.4086059)
12/31/2023,17095,07/16/2021,NYSEG,Cherry Plain,Rensselaer,12040,Mechanicville,NYS-STEPHENTOWN 622,1203207,Battery,Kasselman Solar,NM,7,POINT (-73.3569512 42.6318018)
12/31/2023,PAM-2022-187465,09/08/2022,PSEGLI,MONTAUK,Suffolk,11954,,,9U679,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-71.946795 41.03525)
12/31/2023,18626,02/07/2022,NYSEG,KATONAH,Westchester,10536,Brewster,NYS-GOLDEN BRIDGE 417,1106107,Battery,Sunrise Solar Solutions,NM,6.8,POINT (-73.6906231 41.2560425)
12/31/2023,SDG-45318,10/07/2022,Con Ed,Larchmont,Westchester,10538,CENY-W,Cedar_Street,52U3,Battery,Plug PV LLC,NM,5,POINT (-73.75585 40.929825)
12/31/2023,PAM-2021-110526,08/31/2021,PSEGLI,MILLER PL,Suffolk,11764,,,8M5P8,Battery,SUNation Solar Systems Inc.,NM,10,POINT (-72.9925852 40.9468927)
12/31/2023,PAM-2021-168052,10/24/2022,PSEGLI,ROSLYN HGTS,Nassau,11577,,,4B114,Battery,"Tesla, Inc.",NM,15,POINT (-73.65014 40.785375)
12/31/2023,PAM-2020-79566,12/14/2020,PSEGLI,Medford,Suffolk,11763,,,8BA9N4,Battery,EmPower  Solar,NM,10,POINT (-73.001045 40.815645)
12/31/2023,PAM-2021-95842,06/15/2021,PSEGLI,MT SINAI,Suffolk,11766,,,8M5P5,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-73.0046883 40.9361416)
12/31/2023,SDG-28281,07/23/2021,Con Ed,Peekskill,Westchester,10566,CENY-W,Buchanan,Hamilton - 2,Battery,Trinity Solar,NM,6,POINT (-73.91912 41.29055)
12/31/2023,DGINT-12554,02/28/2023,O&R,WARWICK,Orange,10990,Central,Wisner,80-2-13,Battery,Infinity Solar,NM,8.41,POINT (-74.358345 41.25477)
12/31/2023,PAM-2020-81445,12/02/2020,PSEGLI,OYSTER BAY,Nassau,11771,,,5H076,Battery,Sunation Solar Systems,NM,10,POINT (-73.52948 40.868955)
12/31/2023,PAM-2021-161180,02/14/2022,PSEGLI,ST JAMES,Suffolk,11780,,,6D635,Battery,SUNation Solar Systems Inc.,NM,5,POINT (-73.154595 40.881155)
12/31/2023,364735,01/06/2022,National Grid,PAVILION,Genesee,14525,004 - Batavia,SHEPPARD RD 29,36_04_2952,Battery,Chris Calice (RGE),NM,7.6,POINT (-78.0230269 42.87252)
12/31/2023,PAM-2020-81918,11/17/2020,PSEGLI,Woodmere,Nassau,11598,,,2R436,Battery,EmPower  Solar,NM,15,POINT (-73.7147807 40.6333146)
12/31/2023,PAM-2017-49514,06/06/2018,PSEGLI,Wantagh,Nassau,11793,,,5RK265,Battery,Solar City,NM,10,POINT (-73.50743 40.6701)
12/31/2023,PAM-2020-80198,11/24/2020,PSEGLI,Merrick,Nassau,11566,,,5R5N8,Battery,TESLA,NM,10,POINT (-73.554115 40.659915)
12/31/2023,PAM-2021-145728,10/03/2022,PSEGLI,MANHASSET,Nassau,11030,,,3D388,Battery,"Tesla, Inc.",NM,10,POINT (-73.70088 40.79652)
12/31/2023,PAM-2021-131866,01/13/2022,PSEGLI,ROSLYN,Nassau,11576,,,3LG311,Battery,"Tesla, Inc.",NM,5,POINT (-73.66226 40.798505)
12/31/2023,PAM-2020-83809,07/22/2021,PSEGLI,Plainview,Nassau,11803,,,5SK063,Battery,Sunation Solar Systems,NM,10,POINT (-73.471725 40.77726)
12/31/2023,CH-14616,09/02/2022,Central Hudson,Newburgh,Orange,12550,Newburgh,Marlboro,5004,Battery,"Sunrun Installation Services, Inc.",NM,3.84,POINT (-74.014375 41.49861)
12/31/2023,PAM-2022-227198,01/27/2023,PSEGLI,GLEN COVE,Nassau,11542,,,5GK223,Battery,"Tesla, Inc.",NM,5,POINT (-73.6289601 40.8638193)
12/31/2023,PAM-2020-84354,04/28/2021,PSEGLI,Babylon,Suffolk,11702,,,7D8K1,Battery,TESLA,NM,20,POINT (-73.323955 40.7011)
12/31/2023,PAM-2022-185754,08/31/2022,PSEGLI,WANTAGH,Nassau,11793,,,5RK265,Battery,"Sunrun, Inc.",NM,5,POINT (-73.50743 40.6701)
12/31/2023,PAM-2022-279461,01/13/2023,PSEGLI,DIX HILLS,Suffolk,11746,,,6W804,Battery,SUNation Solar Systems Inc.,NM,15,POINT (-73.410015 40.8429)
12/31/2023,CH-13282,04/12/2021,Central Hudson,New Paltz,Ulster,12561,Newburgh,Galeville,5031,Battery,SunCommon,NM,5,POINT (-74.08094 41.748125)
12/31/2023,CH-12286,09/09/2020,Central Hudson,Hopewell Jct,Dutchess,12533,Fishkill,Fishkill Plains,8096,Battery,Tesla Energy,NM,20,POINT (-73.811405 41.578885)
12/31/2023,PAM-2022-262407,11/03/2023,PSEGLI,SETAUKET,Suffolk,11733,,,8F708,Battery,"Tesla, Inc.",NM,15,POINT (-73.101375 40.94067)
12/31/2023,LDG-00150,10/23/2018,Con Ed,BRONX,Bronx,10455,CENY-BX,Bruckner,WB NWK,Battery,Bright Power,,18,POINT (-73.91003 40.81595)
12/31/2023,PAM-2020-85898,11/08/2021,PSEGLI,Great Neck,Nassau,11021,,,3A358,Battery,Green Logic,NM,5,POINT (-73.72853 40.784285)
